LScanVer, 2101
Time, 10:24
ImageRes, 1024x800
FieldSize (um), 1525.000x1210.000
Elements, 4
Points, 1445
HV, 20
Mag, 200
Dwell, 0.1
Detector, EDS1
DetectorType, ApolloXPSDD
Data Type, ZafAt
Amp Time, 0.8
NumOfFrames, 1
Rebuild Line Parent, Bereich 1/Linienprofil 1
Point, Distance (um), Mg K, Al K, Si K, Fe K, Image, Frame
281, 280.0, 1.545, 94.199, 4.256, 0.000, 0, 21, , 
282, 281.0, 1.524, 83.729, 14.747, 0.000, 0, 21, , 
283, 282.0, 1.906, 75.155, 22.939, 0.000, 0, 21, , 
284, 283.0, 1.008, 70.519, 28.473, 0.000, 0, 21, , 
285, 284.0, 0.330, 70.574, 29.097, 0.000, 0, 21, , 
286, 285.0, 0.635, 71.349, 28.016, 0.000, 0, 21, , 
287, 286.0, 1.585, 72.570, 25.845, 0.000, 0, 21, , 
288, 287.0, 1.692, 66.378, 31.931, 0.000, 0, 21, , 
289, 288.0, 1.178, 59.902, 38.920, 0.000, 0, 21, , 
290, 289.0, 1.550, 67.054, 31.395, 0.000, 0, 21, , 
291, 290.0, 1.338, 85.170, 13.493, 0.000, 0, 21, , 
292, 291.0, 1.614, 92.407, 5.979, 0.000, 0, 21, , 
293, 292.0, 1.462, 89.817, 8.721, 0.000, 0, 21, , 
294, 293.0, 1.578, 92.273, 6.149, 0.000, 0, 21, , 
295, 294.0, 1.627, 93.893, 4.480, 0.000, 0, 21, , 
296, 295.0, 1.374, 92.268, 6.358, 0.000, 0, 21, , 
297, 296.0, 1.057, 86.490, 12.454, 0.000, 0, 21, , 
298, 297.0, 1.429, 75.147, 23.424, 0.000, 0, 21, , 
299, 298.0, 1.044, 62.581, 36.374, 0.000, 0, 21, , 
300, 299.0, 0.995, 59.749, 39.257, 0.000, 0, 21, , 
301, 300.0, 1.124, 62.861, 36.015, 0.000, 0, 21, , 
302, 301.0, 1.119, 72.302, 26.579, 0.000, 0, 21, , 
303, 302.0, 1.446, 80.379, 18.175, 0.000, 0, 21, , 
304, 303.0, 1.872, 89.003, 9.125, 0.000, 0, 21, , 
305, 304.0, 1.800, 96.312, 1.889, 0.000, 0, 21, , 
306, 305.0, 1.554, 96.866, 1.580, 0.000, 0, 21, , 
307, 306.0, 1.817, 97.685, 0.498, 0.000, 0, 21, , 
308, 307.0, 2.150, 96.734, 1.116, 0.000, 0, 21, , 
309, 308.0, 1.236, 97.603, 1.161, 0.000, 0, 21, , 
